ID,Computer Science,Physics,Mathematics,Statistics,Quantitative Biology,Quantitative Finance
24036,0.0,0.0,1.0,0.0,0.0,0.0
24037,1.0,0.0,0.0,0.0,0.0,0.0
24038,0.0,1.0,0.0,0.0,0.0,0.0
24039,0.0,0.0,0.0,1.0,0.0,0.0
24040,1.0,0.0,0.0,1.0,0.0,0.0
24041,0.0,0.0,1.0,1.0,0.0,0.0
24042,0.0,0.0,1.0,0.0,0.0,0.0
24043,0.0,0.0,0.0,0.0,0.0,0.0
24044,0.0,0.0,0.0,0.0,0.0,0.0
24045,1.0,0.0,0.0,1.0,0.0,0.0
24046,0.0,1.0,0.0,0.0,0.0,0.0
24047,1.0,0.0,0.0,1.0,0.0,0.0
24048,1.0,0.0,0.0,0.0,0.0,0.0
24049,0.0,0.0,0.0,0.0,0.0,0.0
24050,0.0,1.0,0.0,0.0,0.0,0.0
24051,0.0,0.0,1.0,0.0,0.0,0.0
24052,0.0,1.0,0.0,0.0,0.0,0.0
24053,0.0,1.0,0.0,0.0,0.0,0.0
24054,0.0,1.0,0.0,0.0,0.0,0.0
24055,1.0,0.0,0.0,0.0,0.0,0.0
24056,1.0,0.0,0.0,0.0,0.0,0.0
24057,1.0,0.0,0.0,0.0,0.0,0.0
24058,1.0,0.0,0.0,1.0,0.0,0.0
24059,0.0,0.0,1.0,0.0,0.0,0.0
24060,0.0,0.0,1.0,0.0,0.0,0.0
24061,1.0,0.0,0.0,1.0,0.0,0.0
24062,0.0,1.0,0.0,0.0,0.0,0.0
24063,1.0,0.0,0.0,0.0,0.0,0.0
24064,1.0,0.0,0.0,0.0,0.0,0.0
24065,0.0,0.0,1.0,0.0,0.0,0.0
24066,1.0,0.0,0.0,0.0,0.0,0.0
24067,1.0,0.0,0.0,0.0,0.0,0.0
24068,1.0,0.0,0.0,0.0,0.0,0.0
24069,1.0,0.0,0.0,0.0,0.0,0.0
24070,0.0,0.0,0.0,1.0,0.0,0.0
24071,0.0,0.0,1.0,0.0,0.0,0.0
24072,1.0,0.0,0.0,0.0,0.0,0.0
24073,1.0,0.0,0.0,0.0,0.0,0.0
24074,1.0,0.0,0.0,0.0,0.0,0.0
24075,1.0,0.0,0.0,1.0,0.0,0.0
24076,1.0,0.0,0.0,0.0,0.0,0.0
24077,1.0,0.0,0.0,1.0,0.0,0.0
24078,1.0,0.0,0.0,0.0,0.0,0.0
24079,0.0,0.0,0.0,1.0,0.0,0.0
24080,1.0,0.0,0.0,0.0,0.0,0.0
24081,1.0,0.0,1.0,0.0,0.0,0.0
24082,1.0,0.0,0.0,1.0,0.0,0.0
24083,0.0,0.0,1.0,0.0,0.0,0.0
24084,1.0,0.0,0.0,0.0,0.0,0.0
24085,1.0,0.0,0.0,1.0,0.0,0.0
24086,1.0,0.0,0.0,0.0,0.0,0.0
24087,0.0,1.0,0.0,0.0,0.0,0.0
24088,0.0,1.0,0.0,0.0,0.0,0.0
24089,1.0,0.0,0.0,1.0,0.0,0.0
24090,0.0,0.0,1.0,0.0,0.0,0.0
24091,1.0,0.0,0.0,1.0,0.0,0.0
24092,0.0,0.0,0.0,0.0,0.0,0.0
24093,0.0,0.0,1.0,1.0,0.0,0.0
24094,0.0,0.0,1.0,0.0,0.0,0.0
24095,1.0,0.0,0.0,1.0,0.0,0.0
24096,0.0,1.0,0.0,0.0,0.0,0.0
24097,0.0,1.0,0.0,0.0,0.0,0.0
24098,1.0,0.0,0.0,0.0,0.0,0.0
24099,1.0,0.0,0.0,0.0,0.0,0.0
24100,0.0,0.0,1.0,0.0,0.0,0.0
24101,1.0,0.0,0.0,0.0,0.0,0.0
24102,1.0,0.0,0.0,1.0,0.0,0.0
24103,0.0,0.0,0.0,0.0,0.0,0.0
24104,1.0,0.0,1.0,0.0,0.0,0.0
24105,0.0,1.0,0.0,0.0,0.0,0.0
24106,0.0,0.0,1.0,0.0,0.0,0.0
24107,0.0,1.0,0.0,0.0,0.0,0.0
24108,1.0,0.0,0.0,0.0,0.0,0.0
24109,0.0,0.0,1.0,0.0,0.0,0.0
24110,0.0,0.0,0.0,1.0,0.0,0.0
24111,1.0,0.0,0.0,0.0,0.0,0.0
24112,0.0,1.0,0.0,0.0,0.0,0.0
24113,1.0,0.0,1.0,0.0,0.0,0.0
24114,1.0,0.0,0.0,1.0,0.0,0.0
24115,1.0,0.0,0.0,0.0,0.0,0.0
24116,0.0,0.0,1.0,0.0,0.0,0.0
24117,0.0,0.0,1.0,0.0,0.0,0.0
24118,0.0,1.0,0.0,0.0,0.0,0.0
24119,1.0,0.0,0.0,1.0,0.0,0.0
24120,1.0,0.0,1.0,0.0,0.0,0.0
24121,0.0,0.0,0.0,1.0,0.0,0.0
24122,0.0,0.0,1.0,0.0,0.0,0.0
24123,0.0,0.0,0.0,0.0,0.0,0.0
24124,1.0,0.0,0.0,0.0,0.0,0.0
24125,1.0,0.0,0.0,1.0,0.0,0.0
24126,0.0,0.0,1.0,0.0,0.0,0.0
24127,1.0,0.0,0.0,1.0,0.0,0.0
24128,1.0,0.0,0.0,0.0,0.0,0.0
24129,1.0,0.0,0.0,1.0,0.0,0.0
24130,1.0,0.0,0.0,0.0,0.0,0.0
24131,1.0,0.0,0.0,1.0,0.0,0.0
24132,1.0,0.0,0.0,0.0,0.0,0.0
24133,0.0,0.0,0.0,1.0,0.0,0.0
24134,1.0,0.0,0.0,0.0,0.0,0.0
24135,0.0,1.0,0.0,0.0,0.0,0.0
24136,0.0,1.0,0.0,0.0,0.0,0.0
24137,1.0,1.0,0.0,0.0,0.0,0.0
24138,0.0,0.0,1.0,0.0,0.0,0.0
24139,0.0,0.0,0.0,0.0,0.0,0.0
24140,1.0,0.0,0.0,1.0,0.0,0.0
24141,0.0,1.0,0.0,0.0,0.0,0.0
24142,0.0,1.0,0.0,0.0,0.0,0.0
24143,0.0,0.0,0.0,1.0,0.0,0.0
24144,0.0,1.0,0.0,0.0,0.0,0.0
24145,0.0,0.0,1.0,0.0,0.0,0.0
24146,0.0,0.0,1.0,0.0,0.0,0.0
24147,1.0,0.0,0.0,0.0,0.0,0.0
24148,1.0,0.0,0.0,1.0,0.0,0.0
24149,1.0,0.0,0.0,1.0,0.0,0.0
24150,0.0,0.0,1.0,0.0,0.0,0.0
24151,1.0,0.0,0.0,1.0,0.0,0.0
24152,0.0,1.0,0.0,0.0,0.0,0.0
24153,0.0,0.0,1.0,0.0,0.0,0.0
24154,1.0,0.0,0.0,1.0,0.0,0.0
24155,0.0,1.0,0.0,0.0,0.0,0.0
24156,0.0,0.0,0.0,1.0,0.0,0.0
24157,0.0,0.0,1.0,0.0,0.0,0.0
24158,0.0,1.0,0.0,0.0,0.0,0.0
24159,1.0,0.0,0.0,0.0,0.0,0.0
24160,0.0,0.0,0.0,0.0,0.0,0.0
24161,0.0,0.0,1.0,0.0,0.0,0.0
24162,0.0,1.0,0.0,0.0,0.0,0.0
24163,1.0,0.0,0.0,0.0,0.0,0.0
24164,0.0,1.0,0.0,0.0,0.0,0.0
24165,1.0,0.0,0.0,0.0,0.0,0.0
24166,0.0,0.0,1.0,0.0,0.0,0.0
24167,1.0,0.0,0.0,1.0,0.0,0.0
24168,1.0,0.0,0.0,0.0,0.0,0.0
24169,0.0,0.0,1.0,0.0,0.0,0.0
24170,0.0,0.0,1.0,0.0,0.0,0.0
24171,0.0,0.0,1.0,0.0,0.0,0.0
24172,0.0,1.0,0.0,0.0,0.0,0.0
24173,1.0,0.0,0.0,1.0,0.0,0.0
24174,1.0,0.0,0.0,0.0,0.0,0.0
24175,0.0,0.0,0.0,1.0,0.0,0.0
24176,1.0,0.0,0.0,0.0,0.0,0.0
24177,0.0,0.0,1.0,0.0,0.0,0.0
24178,0.0,0.0,1.0,1.0,0.0,0.0
24179,1.0,0.0,0.0,1.0,0.0,0.0
24180,1.0,0.0,0.0,1.0,0.0,0.0
24181,0.0,0.0,1.0,0.0,0.0,0.0
24182,1.0,0.0,0.0,0.0,0.0,0.0
24183,0.0,0.0,1.0,0.0,0.0,0.0
24184,0.0,1.0,0.0,0.0,0.0,0.0
24185,1.0,0.0,0.0,1.0,0.0,0.0
24186,0.0,0.0,0.0,0.0,0.0,0.0
24187,0.0,0.0,1.0,0.0,0.0,0.0
24188,0.0,0.0,0.0,1.0,0.0,0.0
24189,0.0,1.0,0.0,0.0,0.0,0.0
24190,1.0,0.0,0.0,1.0,0.0,0.0
24191,0.0,0.0,1.0,0.0,0.0,0.0
24192,0.0,1.0,0.0,0.0,0.0,0.0
24193,1.0,0.0,0.0,0.0,0.0,0.0
24194,0.0,1.0,0.0,0.0,0.0,0.0
24195,1.0,0.0,0.0,1.0,0.0,0.0
24196,1.0,0.0,1.0,0.0,0.0,0.0
24197,1.0,0.0,0.0,1.0,0.0,0.0
24198,1.0,0.0,0.0,1.0,0.0,0.0
24199,1.0,0.0,0.0,0.0,0.0,0.0
24200,0.0,0.0,1.0,0.0,0.0,0.0
24201,1.0,0.0,0.0,1.0,0.0,0.0
24202,0.0,1.0,0.0,0.0,0.0,0.0
24203,0.0,1.0,0.0,0.0,0.0,0.0
24204,0.0,0.0,1.0,0.0,0.0,0.0
24205,1.0,0.0,0.0,0.0,0.0,0.0
24206,0.0,0.0,1.0,0.0,0.0,0.0
24207,0.0,0.0,1.0,0.0,0.0,0.0
24208,0.0,1.0,0.0,0.0,0.0,0.0
24209,0.0,1.0,0.0,0.0,0.0,0.0
24210,1.0,0.0,0.0,0.0,0.0,0.0
24211,1.0,0.0,1.0,0.0,0.0,0.0
24212,1.0,0.0,0.0,1.0,0.0,0.0
24213,0.0,0.0,1.0,1.0,0.0,0.0
24214,0.0,0.0,1.0,0.0,0.0,0.0
24215,0.0,0.0,0.0,1.0,0.0,0.0
24216,1.0,0.0,0.0,0.0,0.0,0.0
24217,1.0,0.0,0.0,0.0,0.0,0.0
24218,0.0,1.0,0.0,0.0,0.0,0.0
24219,0.0,1.0,0.0,0.0,0.0,0.0
24220,0.0,1.0,0.0,0.0,0.0,0.0
24221,0.0,0.0,0.0,1.0,0.0,0.0
24222,1.0,0.0,0.0,1.0,0.0,0.0
24223,0.0,0.0,1.0,0.0,0.0,0.0
24224,1.0,0.0,0.0,0.0,0.0,0.0
24225,1.0,0.0,0.0,1.0,0.0,0.0
24226,0.0,0.0,1.0,0.0,0.0,0.0
24227,0.0,0.0,1.0,0.0,0.0,0.0
24228,1.0,0.0,0.0,0.0,0.0,0.0
24229,1.0,0.0,0.0,0.0,0.0,0.0
24230,0.0,0.0,1.0,0.0,0.0,0.0
24231,0.0,0.0,0.0,1.0,0.0,0.0
24232,1.0,0.0,1.0,0.0,0.0,0.0
24233,0.0,1.0,0.0,0.0,0.0,0.0
24234,1.0,0.0,0.0,1.0,0.0,0.0
24235,1.0,0.0,0.0,0.0,0.0,0.0
24236,0.0,1.0,0.0,0.0,0.0,0.0
24237,1.0,0.0,0.0,1.0,0.0,0.0
24238,1.0,0.0,0.0,1.0,0.0,0.0
24239,1.0,0.0,0.0,1.0,0.0,0.0
24240,0.0,1.0,0.0,0.0,0.0,0.0
24241,1.0,0.0,0.0,1.0,0.0,0.0
24242,1.0,0.0,0.0,0.0,0.0,0.0
24243,0.0,0.0,1.0,0.0,0.0,0.0
24244,1.0,0.0,0.0,0.0,0.0,0.0
24245,0.0,0.0,1.0,0.0,0.0,0.0
24246,0.0,0.0,0.0,0.0,0.0,0.0
24247,1.0,0.0,0.0,0.0,0.0,0.0
24248,1.0,0.0,0.0,0.0,0.0,0.0
24249,1.0,0.0,0.0,1.0,0.0,0.0
24250,0.0,0.0,1.0,0.0,0.0,0.0
24251,0.0,1.0,0.0,0.0,0.0,0.0
24252,0.0,1.0,0.0,0.0,0.0,0.0
24253,0.0,0.0,1.0,0.0,0.0,0.0
24254,0.0,0.0,1.0,0.0,0.0,0.0
24255,1.0,0.0,0.0,1.0,0.0,0.0
24256,0.0,1.0,0.0,0.0,0.0,0.0
24257,1.0,0.0,0.0,1.0,0.0,0.0
24258,1.0,0.0,0.0,0.0,0.0,0.0
24259,0.0,0.0,0.0,1.0,0.0,0.0
24260,0.0,0.0,0.0,0.0,0.0,0.0
24261,1.0,0.0,0.0,0.0,0.0,0.0
24262,1.0,0.0,0.0,1.0,0.0,0.0
24263,0.0,0.0,1.0,0.0,0.0,0.0
24264,1.0,0.0,0.0,1.0,0.0,0.0
24265,0.0,1.0,0.0,0.0,0.0,0.0
24266,0.0,0.0,1.0,0.0,0.0,0.0
24267,0.0,0.0,1.0,0.0,0.0,0.0
24268,0.0,0.0,0.0,0.0,0.0,0.0
24269,0.0,1.0,0.0,0.0,0.0,0.0
24270,1.0,0.0,0.0,0.0,0.0,0.0
24271,0.0,0.0,1.0,1.0,0.0,0.0
24272,1.0,0.0,0.0,0.0,0.0,0.0
24273,0.0,0.0,1.0,0.0,0.0,0.0
24274,1.0,0.0,0.0,0.0,0.0,0.0
24275,1.0,0.0,0.0,1.0,0.0,0.0
24276,0.0,1.0,0.0,0.0,0.0,0.0
24277,1.0,0.0,0.0,0.0,0.0,0.0
24278,0.0,1.0,0.0,0.0,0.0,0.0
24279,1.0,0.0,0.0,1.0,0.0,0.0
24280,1.0,0.0,0.0,1.0,0.0,0.0
24281,0.0,1.0,0.0,0.0,0.0,0.0
24282,1.0,0.0,0.0,1.0,0.0,0.0
24283,0.0,0.0,0.0,0.0,0.0,0.0
24284,1.0,0.0,0.0,0.0,0.0,0.0
24285,0.0,1.0,0.0,0.0,0.0,0.0
24286,1.0,0.0,0.0,0.0,0.0,0.0
24287,0.0,0.0,1.0,0.0,0.0,0.0
24288,0.0,1.0,0.0,0.0,0.0,0.0
24289,0.0,1.0,0.0,0.0,0.0,0.0
24290,1.0,0.0,0.0,1.0,0.0,0.0
24291,0.0,0.0,1.0,0.0,0.0,0.0
24292,1.0,0.0,0.0,1.0,0.0,0.0
24293,0.0,1.0,0.0,0.0,0.0,0.0
24294,0.0,1.0,0.0,0.0,0.0,0.0
24295,0.0,1.0,0.0,0.0,0.0,0.0
24296,0.0,0.0,1.0,0.0,0.0,0.0
24297,1.0,0.0,0.0,0.0,0.0,0.0
24298,0.0,1.0,0.0,0.0,0.0,0.0
24299,1.0,0.0,0.0,0.0,0.0,0.0
24300,1.0,0.0,1.0,1.0,0.0,0.0
24301,0.0,1.0,0.0,0.0,0.0,0.0
24302,0.0,0.0,1.0,0.0,0.0,0.0
24303,0.0,1.0,0.0,0.0,0.0,0.0
24304,0.0,0.0,0.0,0.0,0.0,0.0
24305,0.0,1.0,0.0,0.0,0.0,0.0
24306,1.0,0.0,1.0,1.0,0.0,0.0
24307,0.0,1.0,0.0,0.0,0.0,0.0
24308,1.0,0.0,0.0,0.0,0.0,0.0
24309,0.0,1.0,0.0,0.0,0.0,0.0
24310,0.0,1.0,0.0,0.0,0.0,0.0
24311,0.0,1.0,0.0,0.0,0.0,0.0
24312,1.0,0.0,0.0,0.0,0.0,0.0
24313,1.0,0.0,0.0,1.0,0.0,0.0
24314,0.0,0.0,0.0,1.0,0.0,0.0
24315,0.0,1.0,0.0,0.0,0.0,0.0
24316,0.0,0.0,0.0,0.0,0.0,0.0
24317,1.0,0.0,0.0,1.0,0.0,0.0
24318,0.0,0.0,1.0,0.0,0.0,0.0
24319,0.0,1.0,0.0,0.0,0.0,0.0
24320,0.0,0.0,1.0,0.0,0.0,0.0
24321,0.0,0.0,0.0,0.0,0.0,0.0
24322,0.0,0.0,1.0,0.0,0.0,0.0
24323,1.0,0.0,0.0,0.0,0.0,0.0
24324,1.0,0.0,0.0,0.0,0.0,0.0
24325,1.0,0.0,0.0,1.0,0.0,0.0
24326,1.0,0.0,0.0,1.0,0.0,0.0
24327,0.0,0.0,1.0,0.0,0.0,0.0
24328,1.0,0.0,1.0,0.0,0.0,0.0
24329,0.0,0.0,0.0,1.0,0.0,0.0
24330,0.0,0.0,0.0,1.0,0.0,0.0
24331,0.0,0.0,1.0,0.0,0.0,0.0
24332,0.0,0.0,0.0,1.0,0.0,0.0
24333,1.0,0.0,0.0,0.0,0.0,0.0
24334,0.0,1.0,0.0,0.0,0.0,0.0
24335,1.0,0.0,0.0,1.0,0.0,0.0
24336,0.0,0.0,1.0,0.0,0.0,0.0
24337,1.0,0.0,0.0,1.0,0.0,0.0
24338,1.0,0.0,0.0,0.0,0.0,0.0
24339,0.0,0.0,1.0,0.0,0.0,0.0
24340,1.0,0.0,0.0,0.0,0.0,0.0
24341,1.0,0.0,0.0,1.0,0.0,0.0
24342,0.0,1.0,0.0,0.0,0.0,0.0
24343,0.0,1.0,0.0,0.0,0.0,0.0
24344,0.0,1.0,0.0,0.0,0.0,0.0
24345,0.0,0.0,1.0,0.0,0.0,0.0
24346,1.0,0.0,0.0,1.0,0.0,0.0
24347,0.0,0.0,1.0,1.0,0.0,0.0
24348,0.0,0.0,1.0,0.0,0.0,0.0
24349,0.0,0.0,1.0,0.0,0.0,0.0
24350,0.0,0.0,0.0,1.0,0.0,0.0
24351,1.0,0.0,0.0,1.0,0.0,0.0
24352,0.0,0.0,1.0,0.0,0.0,0.0
24353,0.0,0.0,1.0,0.0,0.0,0.0
24354,0.0,0.0,1.0,0.0,0.0,0.0
24355,1.0,0.0,0.0,0.0,0.0,0.0
24356,0.0,1.0,0.0,0.0,0.0,0.0
24357,1.0,0.0,0.0,1.0,0.0,0.0
24358,1.0,0.0,0.0,0.0,0.0,0.0
24359,0.0,0.0,1.0,1.0,0.0,0.0
24360,1.0,0.0,0.0,0.0,0.0,0.0
24361,1.0,0.0,0.0,1.0,0.0,0.0
24362,0.0,0.0,1.0,0.0,0.0,0.0
24363,1.0,0.0,0.0,1.0,0.0,0.0
24364,1.0,0.0,0.0,1.0,0.0,0.0
24365,1.0,0.0,0.0,1.0,0.0,0.0
24366,1.0,0.0,0.0,0.0,0.0,0.0
24367,0.0,1.0,0.0,1.0,0.0,0.0
24368,0.0,0.0,1.0,0.0,0.0,0.0
24369,0.0,1.0,0.0,0.0,0.0,0.0
24370,1.0,0.0,0.0,1.0,0.0,0.0
24371,1.0,0.0,0.0,1.0,0.0,0.0
24372,0.0,0.0,0.0,1.0,0.0,0.0
24373,1.0,0.0,0.0,0.0,0.0,0.0
24374,1.0,0.0,0.0,1.0,0.0,0.0
24375,1.0,0.0,0.0,1.0,0.0,0.0
24376,0.0,1.0,0.0,0.0,0.0,0.0
24377,1.0,0.0,0.0,0.0,0.0,0.0
24378,1.0,0.0,0.0,0.0,0.0,0.0
24379,0.0,1.0,0.0,0.0,0.0,0.0
24380,0.0,0.0,0.0,0.0,0.0,0.0
24381,0.0,1.0,0.0,0.0,0.0,0.0
24382,0.0,0.0,1.0,0.0,0.0,0.0
24383,0.0,1.0,0.0,0.0,0.0,0.0
24384,0.0,0.0,1.0,0.0,0.0,0.0
24385,0.0,1.0,0.0,0.0,0.0,0.0
24386,0.0,1.0,0.0,0.0,0.0,0.0
24387,1.0,0.0,0.0,1.0,0.0,0.0
24388,1.0,0.0,0.0,0.0,0.0,0.0
24389,1.0,0.0,0.0,1.0,0.0,0.0
24390,1.0,0.0,0.0,1.0,0.0,0.0
24391,1.0,0.0,0.0,0.0,0.0,0.0
24392,0.0,0.0,1.0,0.0,0.0,0.0
24393,0.0,0.0,1.0,0.0,0.0,0.0
24394,1.0,0.0,0.0,1.0,0.0,0.0
24395,0.0,1.0,0.0,0.0,0.0,0.0
24396,0.0,0.0,1.0,0.0,0.0,0.0
24397,0.0,1.0,0.0,0.0,0.0,0.0
24398,1.0,0.0,0.0,0.0,0.0,0.0
24399,1.0,0.0,0.0,1.0,0.0,0.0
24400,0.0,0.0,0.0,0.0,0.0,0.0
24401,0.0,1.0,0.0,0.0,0.0,0.0
24402,1.0,0.0,0.0,1.0,0.0,0.0
24403,0.0,1.0,0.0,0.0,0.0,0.0
24404,1.0,0.0,0.0,1.0,0.0,0.0
24405,0.0,1.0,0.0,0.0,0.0,0.0
24406,0.0,1.0,0.0,0.0,0.0,0.0
24407,0.0,0.0,0.0,0.0,0.0,0.0
24408,0.0,1.0,0.0,0.0,0.0,0.0
24409,1.0,0.0,0.0,1.0,0.0,0.0
24410,1.0,0.0,0.0,0.0,0.0,0.0
24411,0.0,1.0,0.0,0.0,0.0,0.0
24412,0.0,0.0,1.0,1.0,0.0,0.0
24413,0.0,1.0,0.0,0.0,0.0,0.0
24414,0.0,1.0,0.0,0.0,0.0,0.0
24415,0.0,0.0,1.0,0.0,0.0,0.0
24416,0.0,0.0,0.0,0.0,0.0,0.0
24417,1.0,0.0,0.0,1.0,0.0,0.0
24418,0.0,0.0,0.0,1.0,0.0,0.0
24419,1.0,0.0,0.0,1.0,0.0,0.0
24420,1.0,0.0,0.0,0.0,0.0,0.0
24421,0.0,1.0,0.0,0.0,0.0,0.0
24422,1.0,0.0,0.0,1.0,0.0,0.0
24423,1.0,0.0,0.0,0.0,0.0,0.0
24424,0.0,0.0,1.0,0.0,0.0,0.0
24425,0.0,0.0,0.0,0.0,0.0,0.0
24426,1.0,0.0,0.0,0.0,0.0,0.0
24427,0.0,0.0,0.0,0.0,0.0,0.0
24428,0.0,1.0,0.0,0.0,0.0,0.0
24429,1.0,0.0,0.0,1.0,0.0,0.0
24430,1.0,0.0,0.0,0.0,0.0,0.0
24431,1.0,0.0,1.0,0.0,0.0,0.0
24432,0.0,0.0,0.0,0.0,0.0,0.0
24433,1.0,0.0,0.0,1.0,0.0,0.0
24434,1.0,0.0,0.0,0.0,0.0,0.0
24435,0.0,0.0,0.0,0.0,0.0,0.0
24436,0.0,0.0,1.0,0.0,0.0,0.0
24437,1.0,0.0,0.0,1.0,0.0,0.0
24438,1.0,0.0,0.0,0.0,0.0,0.0
24439,0.0,0.0,1.0,0.0,0.0,0.0
24440,1.0,0.0,0.0,1.0,0.0,0.0
24441,1.0,0.0,0.0,1.0,0.0,0.0
24442,0.0,1.0,0.0,0.0,0.0,0.0
24443,1.0,0.0,0.0,1.0,0.0,0.0
24444,1.0,0.0,0.0,0.0,0.0,0.0
24445,0.0,0.0,1.0,0.0,0.0,0.0
24446,1.0,0.0,0.0,1.0,0.0,0.0
24447,0.0,1.0,0.0,0.0,0.0,0.0
24448,0.0,1.0,0.0,0.0,0.0,0.0
24449,1.0,0.0,0.0,1.0,0.0,0.0
24450,0.0,0.0,1.0,0.0,0.0,0.0
24451,1.0,0.0,0.0,1.0,0.0,0.0
24452,1.0,0.0,0.0,1.0,0.0,0.0
24453,1.0,0.0,0.0,1.0,0.0,0.0
24454,1.0,0.0,1.0,1.0,0.0,0.0
24455,0.0,1.0,0.0,0.0,0.0,0.0
24456,1.0,0.0,0.0,0.0,0.0,0.0
24457,1.0,0.0,0.0,1.0,0.0,0.0
24458,1.0,0.0,0.0,0.0,0.0,0.0
24459,0.0,0.0,1.0,0.0,0.0,0.0
24460,1.0,0.0,0.0,0.0,0.0,0.0
24461,1.0,0.0,0.0,0.0,0.0,0.0
24462,0.0,1.0,0.0,0.0,0.0,0.0
24463,0.0,1.0,0.0,0.0,0.0,0.0
24464,1.0,0.0,0.0,0.0,0.0,0.0
24465,1.0,0.0,0.0,1.0,0.0,0.0
24466,0.0,0.0,1.0,0.0,0.0,0.0
24467,0.0,0.0,1.0,0.0,0.0,0.0
24468,0.0,0.0,1.0,0.0,0.0,0.0
24469,1.0,0.0,0.0,1.0,0.0,0.0
24470,1.0,0.0,1.0,0.0,0.0,0.0
24471,0.0,0.0,0.0,0.0,0.0,0.0
24472,0.0,1.0,0.0,0.0,0.0,0.0
24473,1.0,0.0,0.0,1.0,0.0,0.0
24474,0.0,0.0,0.0,1.0,0.0,0.0
24475,0.0,0.0,1.0,0.0,0.0,0.0
24476,0.0,0.0,1.0,0.0,0.0,0.0
24477,1.0,0.0,0.0,0.0,0.0,0.0
24478,1.0,1.0,0.0,0.0,0.0,0.0
24479,1.0,0.0,0.0,0.0,0.0,0.0
24480,0.0,0.0,0.0,0.0,0.0,0.0
24481,0.0,0.0,0.0,1.0,0.0,0.0
24482,1.0,0.0,1.0,0.0,0.0,0.0
24483,1.0,0.0,0.0,1.0,0.0,0.0
24484,0.0,1.0,0.0,0.0,0.0,0.0
24485,0.0,0.0,0.0,0.0,0.0,0.0
24486,0.0,1.0,0.0,0.0,0.0,0.0
24487,0.0,1.0,0.0,0.0,0.0,0.0
24488,1.0,0.0,0.0,0.0,0.0,0.0
24489,1.0,0.0,0.0,0.0,0.0,0.0
24490,0.0,0.0,1.0,0.0,0.0,0.0
24491,1.0,0.0,0.0,0.0,0.0,0.0
24492,0.0,0.0,1.0,0.0,0.0,0.0
24493,0.0,0.0,1.0,1.0,0.0,0.0
24494,1.0,0.0,0.0,1.0,0.0,0.0
24495,0.0,1.0,0.0,0.0,0.0,0.0
24496,0.0,0.0,1.0,0.0,0.0,0.0
24497,0.0,0.0,1.0,0.0,0.0,0.0
24498,1.0,0.0,0.0,0.0,0.0,0.0
24499,1.0,0.0,0.0,1.0,0.0,0.0
24500,0.0,0.0,1.0,0.0,0.0,0.0
24501,1.0,0.0,0.0,0.0,0.0,0.0
24502,1.0,0.0,0.0,1.0,0.0,0.0
24503,0.0,0.0,0.0,0.0,0.0,0.0
24504,1.0,0.0,0.0,0.0,0.0,0.0
24505,1.0,0.0,0.0,0.0,0.0,0.0
24506,0.0,0.0,0.0,1.0,0.0,0.0
24507,1.0,0.0,0.0,0.0,0.0,0.0
24508,0.0,0.0,0.0,0.0,0.0,0.0
24509,0.0,0.0,1.0,0.0,0.0,0.0
24510,1.0,0.0,0.0,0.0,0.0,0.0
24511,0.0,0.0,1.0,0.0,0.0,0.0
24512,0.0,0.0,0.0,0.0,0.0,0.0
24513,0.0,1.0,0.0,0.0,0.0,0.0
24514,0.0,1.0,0.0,0.0,0.0,0.0
24515,0.0,1.0,0.0,0.0,0.0,0.0
24516,1.0,0.0,0.0,1.0,0.0,0.0
24517,0.0,0.0,0.0,1.0,0.0,0.0
24518,1.0,0.0,1.0,0.0,0.0,0.0
24519,0.0,1.0,0.0,1.0,0.0,0.0
24520,0.0,0.0,1.0,0.0,0.0,0.0
24521,1.0,0.0,0.0,1.0,0.0,0.0
24522,1.0,0.0,1.0,0.0,0.0,0.0
24523,1.0,0.0,0.0,1.0,0.0,0.0
24524,1.0,0.0,0.0,1.0,0.0,0.0
24525,0.0,0.0,1.0,0.0,0.0,0.0
24526,1.0,0.0,0.0,0.0,0.0,0.0
24527,1.0,0.0,0.0,0.0,0.0,0.0
24528,1.0,0.0,0.0,1.0,0.0,0.0
24529,1.0,0.0,0.0,1.0,0.0,0.0
24530,1.0,0.0,0.0,0.0,0.0,0.0
24531,1.0,0.0,0.0,1.0,0.0,0.0
24532,1.0,0.0,0.0,1.0,0.0,0.0
24533,1.0,0.0,0.0,0.0,0.0,0.0
24534,1.0,0.0,0.0,1.0,0.0,0.0
24535,1.0,0.0,0.0,1.0,0.0,0.0
24536,0.0,0.0,1.0,0.0,0.0,0.0
24537,1.0,0.0,0.0,0.0,0.0,0.0
24538,0.0,1.0,0.0,0.0,0.0,0.0
24539,0.0,1.0,0.0,0.0,0.0,0.0
24540,1.0,0.0,0.0,1.0,0.0,0.0
24541,0.0,1.0,0.0,0.0,0.0,0.0
24542,1.0,0.0,0.0,1.0,0.0,0.0
24543,0.0,1.0,0.0,0.0,0.0,0.0
24544,0.0,0.0,0.0,0.0,0.0,0.0
24545,1.0,0.0,0.0,1.0,0.0,0.0
24546,1.0,0.0,0.0,0.0,0.0,0.0
24547,0.0,0.0,1.0,0.0,0.0,0.0
24548,1.0,0.0,0.0,0.0,0.0,0.0
24549,0.0,0.0,1.0,0.0,0.0,0.0
24550,0.0,0.0,0.0,1.0,0.0,0.0
24551,0.0,1.0,0.0,0.0,0.0,0.0
